L,T,S,PY,B,D,X,SP,P,Y,HDate,H,SSC
F,P5,1,2015,3,2,11,na,5988,2015,2015,2015,7.5
F,P5,1,2015,1,1,2,na,5989,2015,2015,2015,7.4
F,P5,1,2015,2,1,5,na,5990,2015,2015,2015,9.4
F,P5,1,2015,3,2,11,na,5991,2015,2015,2015,6.7
F,P5,1,2015,1,2,4,na,5992,2015,2015,2015,7.7
F,P5,1,2015,2,2,8,na,5993,2015,2015,2015,6.6
F,P5,1,2015,3,1,10,na,5994,2015,2015,2015,6.8
F,P5,1,2015,1,1,1,na,5995,2015,2015,2015,6.2
F,P5,1,2015,2,2,7,na,5996,2015,2015,2015,6.5
F,P5,1,2015,3,1,9,na,5997,2015,2015,2015,7.2
F,P5,1,2015,1,1,2,na,5998,2015,2015,2015,6.5
F,P5,1,2015,2,1,5,na,5999,2015,2015,2015,8
F,P5,1,2015,3,2,11,na,6000,2015,2015,2015,6.9
F,P5,1,2015,1,1,1,na,6001,2015,2015,2015,6.9
F,P5,1,2015,2,2,7,na,6002,2015,2015,2015,6.9
F,P5,1,2015,3,2,12,na,6003,2015,2015,2015,7.4
F,P5,1,2015,1,1,2,na,6004,2015,2015,2015,7.9
F,P5,1,2015,2,1,6,na,6005,2015,2015,2015,7.4
F,P5,1,2015,3,1,10,na,6006,2015,2015,2015,6.8
F,P5,1,2015,1,1,1,na,6007,2015,2015,2015,7.4
F,P5,1,2015,2,1,5,na,6008,2015,2015,2015,8.8
F,P5,1,2015,3,1,10,na,6009,2015,2015,2015,8.7
F,P5,1,2015,1,2,3,na,6010,2015,2015,2015,7.4
F,P5,1,2015,2,1,5,na,6011,2015,2015,2015,7.7
F,P5,1,2015,3,2,12,na,6012,2015,2015,2015,7.4
F,P5,1,2015,2,2,8,na,6013,2015,2015,2015,7.6
F,P5,1,2015,3,2,11,na,6014,2015,2015,2015,8.2
F,P5,1,2015,1,1,1,na,6015,2015,2015,2015,7.8
F,P5,1,2015,2,1,5,na,6016,2015,2015,2015,6
F,P5,1,2015,3,1,10,na,6017,2015,2015,2015,7.2
F,P5,1,2015,1,2,3,na,6018,2015,2015,2015,7.6
F,P5,1,2015,2,2,7,na,6019,2015,2015,2015,9.7
F,P5,1,2015,3,2,11,na,6020,2015,2015,2015,9.4
F,P5,1,2015,1,1,1,na,6021,2015,2015,2015,7.9
F,P5,1,2015,2,1,5,na,6022,2015,2015,2015,9.5
F,P5,1,2015,3,1,9,na,6023,2015,2015,2015,8.1
F,P5,1,2015,1,1,1,na,6024,2015,2015,2015,8.6
F,P5,1,2015,2,2,7,na,6025,2015,2015,2015,7.5
F,P5,1,2015,3,1,10,na,6026,2015,2015,2015,7
F,P5,1,2015,1,2,3,na,6027,2015,2015,2015,7
F,P5,1,2015,2,2,7,na,6028,2015,2015,2015,7.2
F,P5,1,2015,3,2,11,na,6029,2015,2015,2015,6.8
F,P5,1,2015,1,2,3,na,6030,2015,2015,2015,8.5
F,P5,1,2015,2,2,8,na,6031,2015,2015,2015,7.4
F,P5,1,2015,3,2,11,na,6032,2015,2015,2015,7.9
F,P5,1,2015,1,1,1,na,6033,2015,2015,2015,8.2
F,P5,1,2015,2,1,6,na,6034,2015,2015,2015,7.7
F,P5,1,2015,3,2,11,na,6035,2015,2015,2015,8.1
F,P5,1,2015,1,2,3,na,6036,2015,2015,2015,7.7
F,P5,1,2015,2,2,7,na,6037,2015,2015,2015,7.6
F,P5,1,2015,3,1,9,na,6038,2015,2015,2015,7.5
F,P5,1,2015,1,2,4,na,6039,2015,2015,2015,8.1
F,P5,1,2015,2,2,8,na,6040,2015,2015,2015,7.3
F,P5,1,2015,3,1,10,na,6041,2015,2015,2015,8
F,P5,1,2015,1,2,4,na,6042,2015,2015,2015,8.1
F,P5,1,2015,2,1,6,na,6043,2015,2015,2015,8.2
F,P5,1,2015,3,2,12,na,6044,2015,2015,2015,7.8
F,P5,1,2015,1,2,4,na,6045,2015,2015,2015,8.2
F,P5,1,2015,2,1,5,na,6046,2015,2015,2015,6.7
F,P5,1,2015,3,2,11,na,6047,2015,2015,2015,7.2
F,P5,1,2015,1,1,2,na,6048,2015,2015,2015,7.5
F,P5,1,2015,2,1,5,na,6049,2015,2015,2015,7.6
F,P5,1,2015,3,1,9,na,6050,2015,2015,2015,7
F,P5,1,2015,1,1,2,na,6051,2015,2015,2015,7.7
F,P5,1,2015,2,2,7,na,6052,2015,2015,2015,7.7
F,P5,1,2015,3,1,9,na,6053,2015,2015,2015,7.3
F,P5,1,2015,1,1,2,na,6054,2015,2015,2015,7.1
F,P5,1,2015,2,2,7,na,6055,2015,2015,2015,6.2
F,P5,1,2015,3,1,9,na,6056,2015,2015,2015,7.7
F,P5,1,2015,1,1,2,na,6057,2015,2015,2015,6.7
F,P5,1,2015,2,1,5,na,6058,2015,2015,2015,7.7
F,P5,1,2015,3,2,11,na,6059,2015,2015,2015,5.8
F,P5,1,2015,1,2,3,na,6060,2015,2015,2015,7.7
F,P5,1,2015,2,2,7,na,6061,2015,2015,2015,7.1
F,P5,1,2015,3,1,9,na,6062,2015,2015,2015,7.7
F,P5,1,2015,1,1,2,na,6063,2015,2015,2015,8.4
F,P5,1,2015,2,2,8,na,6064,2015,2015,2015,8.4
F,P5,1,2015,3,1,9,na,6065,2015,2015,2015,9
F,P5,1,2015,1,1,2,na,6066,2015,2015,2015,9.8
F,P5,1,2015,2,2,8,na,6067,2015,2015,2015,8.2
F,P5,1,2015,3,1,10,na,6068,2015,2015,2015,10.7
F,P5,1,2015,1,1,2,na,6069,2015,2015,2015,8.7
F,P5,1,2015,2,2,8,na,6070,2015,2015,2015,7.9
F,P5,1,2015,3,2,11,na,6071,2015,2015,2015,7.3
F,P5,1,2015,1,2,3,na,6072,2015,2015,2015,8.2
F,P5,1,2015,2,1,5,na,6073,2015,2015,2015,8
F,P5,1,2015,3,2,11,na,6074,2015,2015,2015,9.3
F,P5,1,2015,1,1,1,na,6075,2015,2015,2015,8.2
F,P5,1,2015,2,2,7,na,6076,2015,2015,2015,9.4
F,P5,1,2015,3,1,9,na,6077,2015,2015,2015,7.7
F,P5,1,2015,1,1,1,na,6078,2015,2015,2015,6.2
F,P5,1,2015,2,1,6,na,6079,2015,2015,2015,8.2
F,P5,1,2015,3,2,12,na,6080,2015,2015,2015,7.5
F,P5,1,2015,1,2,3,na,6081,2015,2015,2015,7.1
F,P5,1,2015,2,1,5,na,6082,2015,2015,2015,8.5
F,P5,1,2015,3,1,9,na,6083,2015,2015,2015,8.1
F,P5,1,2015,1,2,3,na,6084,2015,2015,2015,6.6
F,P5,1,2015,2,1,5,na,6085,2015,2015,2015,6.8
F,P5,1,2015,3,1,10,na,6086,2015,2015,2015,5.7
F,P5,1,2015,1,2,4,na,6087,2015,2015,2015,6.9
F,P5,1,2015,2,2,8,na,6088,2015,2015,2015,7.7
F,P5,1,2015,3,2,12,na,6089,2015,2015,2015,7.4
F,P5,1,2015,1,1,2,na,6090,2015,2015,2015,7.3
F,P5,1,2015,2,1,5,na,6091,2015,2015,2015,7.1
F,P5,1,2015,3,2,11,na,6092,2015,2015,2015,6.5
F,P5,1,2015,1,2,3,na,6093,2015,2015,2015,6.8
F,P5,1,2015,2,1,5,na,6094,2015,2015,2015,5.7
F,P5,1,2015,3,1,10,na,6095,2015,2015,2015,7.5
F,P5,1,2015,1,1,1,na,6096,2015,2015,2015,8.6
F,P5,1,2015,2,1,5,na,6097,2015,2015,2015,8.8
F,P5,1,2015,3,2,11,na,6098,2015,2015,2015,8.2
F,P5,1,2015,1,2,3,na,6099,2015,2015,2015,6.8
F,P5,1,2015,2,2,8,na,6100,2015,2015,2015,8
F,P5,1,2015,3,2,11,na,6101,2015,2015,2015,8.1
F,P5,1,2015,1,1,1,na,6102,2015,2015,2015,8.4
F,P5,1,2015,2,2,8,na,6103,2015,2015,2015,8
F,P5,1,2015,3,2,12,na,6104,2015,2015,2015,8.4
F,P5,1,2015,1,1,2,na,6105,2015,2015,2015,7.3
F,P5,1,2015,2,2,8,na,6106,2015,2015,2015,8.4
F,P5,1,2015,3,1,10,na,6107,2015,2015,2015,7.5
F,P5,1,2015,2,1,6,na,6108,2015,2015,2015,8.7
F,P5,1,2015,3,1,9,na,6109,2015,2015,2015,7.6
F,P5,1,2015,1,2,4,na,6110,2015,2015,2015,7.7
F,P5,1,2015,2,2,7,na,6111,2015,2015,2015,7.9
F,P5,1,2015,3,1,9,na,6112,2015,2015,2015,7.5
F,P5,1,2015,1,1,1,na,6113,2015,2015,2015,8.1
F,P5,1,2015,2,2,7,na,6114,2015,2015,2015,8.9
F,P5,1,2015,3,1,10,na,6115,2015,2015,2015,6.8
F,P5,1,2015,1,1,1,na,6116,2015,2015,2015,6.8
F,P5,1,2015,2,1,6,na,6117,2015,2015,2015,7.2
F,P5,1,2015,3,1,9,na,6118,2015,2015,2015,7.8
F,P5,1,2015,1,2,3,na,6119,2015,2015,2015,7.3
F,P5,1,2015,2,2,7,na,6120,2015,2015,2015,7.7
F,P5,1,2015,3,1,10,na,6121,2015,2015,2015,6.7
F,P5,1,2015,1,2,3,na,6122,2015,2015,2015,6.5
F,P5,1,2015,2,1,6,na,6123,2015,2015,2015,7.5
F,P5,1,2015,3,2,11,na,6124,2015,2015,2015,7.6
F,P5,1,2015,1,1,2,na,6125,2015,2015,2015,7.1
F,P5,1,2015,2,1,5,na,6126,2015,2015,2015,8.1
F,P5,1,2015,3,1,10,na,6127,2015,2015,2015,7.8
F,P5,1,2015,1,2,4,na,6128,2015,2015,2015,7.9
F,P5,1,2015,2,2,8,na,6129,2015,2015,2015,8
F,P5,1,2015,3,2,11,na,6130,2015,2015,2015,8
F,P5,1,2015,1,2,4,na,6131,2015,2015,2015,9.8
F,P5,1,2015,2,1,6,na,6132,2015,2015,2015,8.8
F,P5,1,2015,3,2,11,na,6133,2015,2015,2015,8.3
F,P5,1,2015,1,1,1,na,6134,2015,2015,2015,8.4
F,P5,1,2015,2,2,7,na,6135,2015,2015,2015,8.9
F,P5,1,2015,3,2,11,na,6136,2015,2015,2015,8
F,P5,1,2015,1,1,1,na,6137,2015,2015,2015,7.4
F,P5,1,2015,2,1,5,na,6138,2015,2015,2015,10.1
F,P5,1,2015,3,1,9,na,6139,2015,2015,2015,8.9
F,P5,1,2015,1,2,4,na,6140,2015,2015,2015,7.5
F,P5,1,2015,2,1,5,na,6141,2015,2015,2015,8.2
F,P5,1,2015,3,1,9,na,6142,2015,2015,2015,7.2
F,P5,1,2015,1,1,1,na,6143,2015,2015,2015,8.3
F,P5,1,2015,2,2,8,na,6144,2015,2015,2015,8
F,P5,1,2015,3,1,9,na,6145,2015,2015,2015,7.7
F,P5,1,2015,1,1,1,na,6146,2015,2015,2015,7.3
F,P5,1,2015,2,1,6,na,6147,2015,2015,2015,7.3
F,P5,1,2015,3,1,9,na,6148,2015,2015,2015,6.9
F,P5,1,2015,1,1,2,na,6149,2015,2015,2015,6.4
F,P5,1,2015,2,2,8,na,6150,2015,2015,2015,6.7
F,P5,1,2015,3,1,10,na,6151,2015,2015,2015,6.9
F,P5,1,2015,1,2,3,na,6152,2015,2015,2015,7.3
F,P5,1,2015,2,1,5,na,6153,2015,2015,2015,8.2
F,P5,1,2015,3,2,12,na,6154,2015,2015,2015,6.9
F,P5,1,2015,1,1,1,na,6155,2015,2015,2015,6.7
F,P5,1,2015,2,1,6,na,6156,2015,2015,2015,6.7
F,P5,1,2015,3,2,12,na,6157,2015,2015,2015,7.7
F,P5,1,2015,1,2,4,na,6158,2015,2015,2015,8.6
F,P5,1,2015,2,2,7,na,6159,2015,2015,2015,8.6
F,P5,1,2015,3,2,11,na,6160,2015,2015,2015,7.9
F,P5,1,2015,1,1,1,na,6161,2015,2015,2015,6.3
F,P5,1,2015,2,1,5,na,6162,2015,2015,2015,8.3
F,P5,1,2015,3,2,11,na,6163,2015,2015,2015,7.6
F,P5,1,2015,1,1,1,na,6164,2015,2015,2015,7.1
F,P5,1,2015,2,2,8,na,6165,2015,2015,2015,6.8
F,P5,1,2015,3,1,9,na,6166,2015,2015,2015,6.8
F,P5,1,2015,1,1,2,na,6167,2015,2015,2015,5.7
F,P5,1,2015,2,2,8,na,6168,2015,2015,2015,6.3
F,P5,1,2015,3,1,9,na,6169,2015,2015,2015,7.3
F,P5,1,2015,1,2,4,na,6170,2015,2015,2015,8.4
F,P5,1,2015,2,1,5,na,6171,2015,2015,2015,8.3
F,P5,1,2015,3,1,9,na,6172,2015,2015,2015,8.5
F,P5,1,2015,1,2,3,na,6173,2015,2015,2015,7.2
F,P5,1,2015,2,1,5,na,6174,2015,2015,2015,6.9
F,P5,1,2015,3,2,12,na,6175,2015,2015,2015,6.5
F,P5,1,2015,1,1,2,na,6176,2015,2015,2015,5.7
F,P5,1,2015,2,1,6,na,6177,2015,2015,2015,8.2
F,P5,1,2015,3,1,9,na,6178,2015,2015,2015,7.4
F,P5,1,2015,1,1,2,na,6179,2015,2015,2015,6.5
F,P5,1,2015,2,1,5,na,6180,2015,2015,2015,5.6
F,P5,1,2015,3,1,10,na,6181,2015,2015,2015,7.4
F,P5,1,2015,1,1,1,na,6182,2015,2015,2015,7.3
F,P5,1,2015,2,2,7,na,6183,2015,2015,2015,6.2
F,P5,1,2015,3,2,11,na,6184,2015,2015,2015,6.7
F,P5,1,2015,1,2,3,na,6185,2015,2015,2015,6.4
F,P5,1,2015,2,2,7,na,6186,2015,2015,2015,8.6
F,P5,1,2015,3,2,11,na,6187,2015,2015,2015,6.9
F,P5,1,2015,1,2,3,na,6188,2015,2015,2015,7.8
F,P5,1,2015,2,2,7,na,6189,2015,2015,2015,8.4
F,P5,1,2015,3,2,11,na,6190,2015,2015,2015,7.4
F,P5,1,2015,1,1,1,na,6191,2015,2015,2015,6.8
F,P5,1,2015,2,2,7,na,6192,2015,2015,2015,7.9
F,P5,1,2015,3,1,10,na,6193,2015,2015,2015,7.2
F,P5,1,2015,1,1,2,na,6194,2015,2015,2015,8.9
F,P5,1,2015,2,1,5,na,6195,2015,2015,2015,8.3
F,P5,1,2015,3,2,11,na,6196,2015,2015,2015,8.6
F,P5,1,2015,1,1,2,na,6197,2015,2015,2015,8
F,P5,1,2015,2,1,5,na,6198,2015,2015,2015,7.6
F,P5,1,2015,3,2,11,na,6199,2015,2015,2015,8.6
F,P5,1,2015,1,2,4,na,6200,2015,2015,2015,7.7
F,P5,1,2015,2,1,6,na,6201,2015,2015,2015,7.3
F,P5,1,2015,3,2,12,na,6202,2015,2015,2015,7.6
F,P5,1,2015,1,1,1,na,6203,2015,2015,2015,5.7
F,P5,1,2015,2,2,7,na,6204,2015,2015,2015,5.9
F,P5,1,2015,3,1,10,na,6205,2015,2015,2015,8.2
F,P5,1,2015,1,1,1,na,6206,2015,2015,2015,6.8
F,P5,1,2015,2,1,5,na,6207,2015,2015,2015,6.7
F,P5,1,2015,3,1,10,na,6208,2015,2015,2015,7.7
F,P5,1,2015,1,2,4,na,6209,2015,2015,2015,7
F,P5,1,2015,2,2,8,na,6210,2015,2015,2015,6.7
F,P5,1,2015,3,2,12,na,6211,2015,2015,2015,7.3
F,P5,1,2015,1,2,4,na,6212,2015,2015,2015,6.7
F,P5,1,2015,2,2,7,na,6213,2015,2015,2015,6.8
F,P5,1,2015,3,2,12,na,6214,2015,2015,2015,7
F,P5,1,2015,1,2,3,na,6215,2015,2015,2015,8.1
F,P5,1,2015,2,1,5,na,6216,2015,2015,2015,5.6
F,P5,1,2015,3,1,10,na,6217,2015,2015,2015,8.9
F,P5,1,2015,1,2,4,na,6218,2015,2015,2015,6.2
F,P5,1,2015,2,2,7,na,6219,2015,2015,2015,7.6
F,P5,1,2015,3,1,9,na,6220,2015,2015,2015,9.2
F,P5,1,2015,1,2,3,na,6221,2015,2015,2015,6.1
F,P5,1,2015,2,1,5,na,6222,2015,2015,2015,6.2
F,P5,1,2015,3,2,12,na,6223,2015,2015,2015,7.6
F,P5,1,2015,1,2,3,na,6224,2015,2015,2015,6.4
F,P5,1,2015,2,1,6,na,6225,2015,2015,2015,6.8
F,P5,1,2015,3,2,12,na,6226,2015,2015,2015,7.1
F,P5,1,2015,1,1,1,na,6227,2015,2015,2015,6.8
F,P5,1,2015,2,1,6,na,6228,2015,2015,2015,7.9
F,P5,1,2015,3,1,10,na,6229,2015,2015,2015,7.7
F,P5,1,2015,1,2,4,na,6230,2015,2015,2015,7.6
F,P5,1,2015,2,2,8,na,6231,2015,2015,2015,8.9
F,P5,1,2015,3,2,11,na,6232,2015,2015,2015,7.6
F,P5,1,2015,1,1,1,na,6233,2015,2015,2015,7.9
F,P5,1,2015,2,2,7,na,6234,2015,2015,2015,7.5
F,P5,1,2015,3,2,11,na,6235,2015,2015,2015,7.7
F,P5,1,2015,1,1,1,na,6236,2015,2015,2015,6
F,P5,1,2015,2,1,6,na,6237,2015,2015,2015,5.7
F,P5,1,2015,3,2,11,na,6238,2015,2015,2015,7.3
F,P5,1,2015,1,1,2,na,6239,2015,2015,2015,6.7
F,P5,1,2015,2,2,8,na,6240,2015,2015,2015,8.1
F,P5,1,2015,3,1,9,na,6241,2015,2015,2015,7.4
F,P5,1,2015,1,2,3,na,6242,2015,2015,2015,8
F,P5,1,2015,2,2,7,na,6243,2015,2015,2015,7.4
F,P5,1,2015,3,1,9,na,6244,2015,2015,2015,8
F,P5,1,2015,1,1,2,na,6245,2015,2015,2015,7.5
F,P5,1,2015,2,2,8,na,6246,2015,2015,2015,7.3
F,P5,1,2015,3,1,9,na,6247,2015,2015,2015,7.2
F,P5,1,2015,1,2,3,na,6248,2015,2015,2015,5.8
F,P5,1,2015,2,2,7,na,6249,2015,2015,2015,7.2
F,P5,1,2015,3,1,10,na,6250,2015,2015,2015,8.2
F,P5,1,2015,1,1,2,na,6251,2015,2015,2015,6.8
F,P5,1,2015,2,2,8,na,6252,2015,2015,2015,8.5
F,P5,1,2015,3,2,12,na,6253,2015,2015,2015,8.4
F,P5,1,2015,1,1,1,na,6254,2015,2015,2015,6.2
F,P5,1,2015,2,1,5,na,6255,2015,2015,2015,9
F,P5,1,2015,3,1,9,na,6256,2015,2015,2015,7.7
F,P5,1,2015,1,2,3,na,6257,2015,2015,2015,7.2
F,P5,1,2015,2,2,8,na,6258,2015,2015,2015,7.4
F,P5,1,2015,3,2,11,na,6259,2015,2015,2015,7.3
F,P5,1,2015,1,2,3,na,6260,2015,2015,2015,7.7
F,P5,1,2015,2,1,5,na,6261,2015,2015,2015,6.4
F,P5,1,2015,3,1,9,na,6262,2015,2015,2015,8
F,P5,1,2015,1,1,1,na,6263,2015,2015,2015,7.7
F,P5,1,2015,2,1,6,na,6264,2015,2015,2015,8.6
F,P5,1,2015,3,2,12,na,6265,2015,2015,2015,7.7
F,P5,1,2015,1,1,1,na,6266,2015,2015,2015,6.7
F,P5,1,2015,2,2,8,na,6267,2015,2015,2015,6.6
F,P5,1,2015,3,2,12,na,6268,2015,2015,2015,8
F,P5,1,2015,1,2,3,na,6269,2015,2015,2015,7.8
F,P5,1,2015,2,1,6,na,6270,2015,2015,2015,8
F,P5,1,2015,3,2,12,na,6271,2015,2015,2015,10.3
F,P5,1,2015,1,1,2,na,6272,2015,2015,2015,6.1
F,P5,1,2015,2,1,5,na,6273,2015,2015,2015,7.7
F,P5,1,2015,3,2,12,na,6274,2015,2015,2015,8.6
F,P5,1,2015,1,2,4,na,6275,2015,2015,2015,7.6
F,P5,1,2015,2,1,5,na,6276,2015,2015,2015,8.4
F,P5,1,2015,3,2,12,na,6277,2015,2015,2015,8.9
F,P5,1,2015,1,2,3,na,6278,2015,2015,2015,7.7
F,P5,1,2015,2,2,7,na,6279,2015,2015,2015,9.4
F,P5,1,2015,3,1,9,na,6280,2015,2015,2015,8
F,P5,1,2015,1,1,1,na,6281,2015,2015,2015,6.8
F,P5,1,2015,2,2,8,na,6282,2015,2015,2015,6.7
F,P5,1,2015,3,2,12,na,6283,2015,2015,2015,7.3
F,P5,1,2015,1,2,3,na,6284,2015,2015,2015,5.8
F,P5,1,2015,2,2,8,na,6285,2015,2015,2015,6.5
F,P5,1,2015,3,1,10,na,6286,2015,2015,2015,7
F,P5,1,2015,1,2,3,na,6287,2015,2015,2015,7.4
F,P5,1,2015,2,1,6,na,6288,2015,2015,2015,8
F,P5,1,2015,3,2,12,na,6289,2015,2015,2015,8.1
F,P5,1,2015,1,1,2,na,6290,2015,2015,2015,6.7
F,P5,1,2015,2,1,5,na,6291,2015,2015,2015,8.2
F,P5,1,2015,3,1,9,na,6292,2015,2015,2015,8.2
F,P5,1,2015,1,1,1,na,6293,2015,2015,2015,9.5
F,P5,1,2015,2,2,7,na,6294,2015,2015,2015,7.3
F,P5,1,2015,3,2,11,na,6295,2015,2015,2015,9.4
F,P5,1,2015,1,1,2,na,6296,2015,2015,2015,8.2
F,P5,1,2015,2,1,5,na,6297,2015,2015,2015,6.9
F,P5,1,2015,3,1,10,na,6298,2015,2015,2015,7
F,P5,1,2015,1,2,3,na,6299,2015,2015,2015,7
F,P5,1,2015,2,1,5,na,6300,2015,2015,2015,8.5
F,P5,1,2015,3,1,9,na,6301,2015,2015,2015,7.7
F,P5,1,2015,1,1,1,na,6302,2015,2015,2015,7.1
F,P5,1,2015,2,2,8,na,6303,2015,2015,2015,7.1
F,P5,1,2015,3,2,12,na,6304,2015,2015,2015,7.3
F,P5,1,2015,1,2,3,na,6305,2015,2015,2015,7.6
F,P5,1,2015,2,1,6,na,6306,2015,2015,2015,8.3
F,P5,1,2015,3,1,9,na,6307,2015,2015,2015,8.3
F,P5,1,2015,1,2,4,na,6308,2015,2015,2015,6.2
F,P5,1,2015,2,2,8,na,6309,2015,2015,2015,7.6
F,P5,1,2015,3,2,12,na,6310,2015,2015,2015,7
F,P5,1,2015,1,2,4,na,6311,2015,2015,2015,8.3
F,P5,1,2015,2,2,8,na,6312,2015,2015,2015,6.6
F,P5,1,2015,3,2,11,na,6313,2015,2015,2015,8.3
F,P5,1,2015,1,1,1,na,6314,2015,2015,2015,7.8
F,P5,1,2015,2,2,8,na,6315,2015,2015,2015,7.6
F,P5,1,2015,3,2,12,na,6316,2015,2015,2015,7.5
F,P5,1,2015,1,1,1,na,6317,2015,2015,2015,9
F,P5,1,2015,2,1,5,na,6318,2015,2015,2015,8.3
F,P5,1,2015,3,1,10,na,6319,2015,2015,2015,10.5
F,P5,1,2015,1,1,2,na,6320,2015,2015,2015,8.7
F,P5,1,2015,2,1,6,na,6321,2015,2015,2015,7.7
F,P5,1,2015,3,2,12,na,6322,2015,2015,2015,6.9
F,P5,1,2015,1,1,2,na,6323,2015,2015,2015,8.6
F,P5,1,2015,2,2,8,na,6324,2015,2015,2015,8.5
F,P5,1,2015,3,1,10,na,6325,2015,2015,2015,9.4
F,P5,1,2015,1,2,4,na,6326,2015,2015,2015,7.2
F,P5,1,2015,2,2,8,na,6327,2015,2015,2015,8.9
F,P5,1,2015,3,1,10,na,6328,2015,2015,2015,8.6
F,P5,1,2015,1,2,4,na,6329,2015,2015,2015,5.6
F,P5,1,2015,2,1,6,na,6330,2015,2015,2015,8.9
F,P5,1,2015,3,1,9,na,6331,2015,2015,2015,8.5
F,P5,1,2015,1,1,1,na,6332,2015,2015,2015,7.6
F,P5,1,2015,2,2,7,na,6333,2015,2015,2015,7.2
F,P5,1,2015,1,2,3,na,6334,2015,2015,2015,8.5
F,P5,1,2015,2,1,5,na,6335,2015,2015,2015,8.6
F,P5,1,2015,3,2,12,na,6336,2015,2015,2015,9.2
F,P5,1,2015,1,1,2,na,6337,2015,2015,2015,7.5
F,P5,1,2015,2,1,5,na,6338,2015,2015,2015,7.3
F,P5,1,2015,3,1,9,na,6339,2015,2015,2015,9.7
F,P5,1,2015,1,1,1,na,6340,2015,2015,2015,8.1
F,P5,1,2015,3,2,12,na,6341,2015,2015,2015,8.1
F,P5,1,2015,1,1,2,na,6342,2015,2015,2015,7.5
F,P5,1,2015,2,2,7,na,6343,2015,2015,2015,9.1
F,P5,1,2015,3,2,12,na,6344,2015,2015,2015,9.2
F,P5,1,2015,1,1,1,na,6345,2015,2015,2015,6.6
F,P5,1,2015,2,1,6,na,6346,2015,2015,2015,7.9
F,P5,1,2015,3,1,9,na,6347,2015,2015,2015,8.1
F,P5,1,2015,1,2,4,na,6348,2015,2015,2015,7.9
F,P5,1,2015,2,1,6,na,6349,2015,2015,2015,8.8
F,P5,1,2015,3,2,12,na,6350,2015,2015,2015,9.4
F,P5,1,2015,1,2,3,na,6351,2015,2015,2015,6.9
F,P5,1,2015,2,2,7,na,6352,2015,2015,2015,7.1
F,P5,1,2015,3,1,9,na,6353,2015,2015,2015,7.6
F,P5,1,2015,1,1,2,na,6354,2015,2015,2015,7.2
F,P5,1,2015,2,2,8,na,6355,2015,2015,2015,7
F,P5,1,2015,3,2,11,na,6356,2015,2015,2015,8.3
F,P5,1,2015,1,1,2,na,6357,2015,2015,2015,6.9
F,P5,1,2015,2,2,8,na,6358,2015,2015,2015,6.1
F,P5,1,2015,3,2,11,na,6359,2015,2015,2015,5.6
F,P5,1,2015,1,1,1,na,6360,2015,2015,2015,7.2
F,P5,1,2015,2,2,8,na,6361,2015,2015,2015,6.4
F,P5,1,2015,3,2,11,na,6362,2015,2015,2015,5.9
F,P5,1,2015,1,2,4,na,6363,2015,2015,2015,8.7
F,P5,1,2015,2,2,8,na,6364,2015,2015,2015,8.8
F,P5,1,2015,3,1,10,na,6365,2015,2015,2015,6.8
F,P5,1,2015,1,1,2,na,6366,2015,2015,2015,8.7
F,P5,1,2015,2,1,6,na,6367,2015,2015,2015,8.1
F,P5,1,2015,3,1,10,na,6368,2015,2015,2015,9.1
F,P5,1,2015,1,1,1,na,6369,2015,2015,2015,6.8
F,P5,1,2015,3,1,9,na,6370,2015,2015,2015,6.4
F,P5,1,2015,1,2,3,na,6371,2015,2015,2015,7.9
F,P5,1,2015,2,1,6,na,6372,2015,2015,2015,8.2
F,P5,1,2015,3,1,9,na,6373,2015,2015,2015,7.3
F,P5,1,2015,1,1,1,na,6374,2015,2015,2015,6.7
F,P5,1,2015,2,2,7,na,6375,2015,2015,2015,6.7
F,P5,1,2015,3,1,9,na,6376,2015,2015,2015,7.5
F,P5,1,2015,1,1,1,na,6377,2015,2015,2015,7.2
F,P5,1,2015,2,1,5,na,6378,2015,2015,2015,6.5
F,P5,1,2015,3,1,10,na,6379,2015,2015,2015,5.7
F,P5,1,2015,1,1,2,na,6380,2015,2015,2015,6.9
F,P5,1,2015,2,2,7,na,6381,2015,2015,2015,7.5
F,P5,1,2015,3,2,12,na,6382,2015,2015,2015,7.4
F,P5,1,2015,1,1,1,na,6383,2015,2015,2015,8.1
F,P5,1,2015,2,1,5,na,6384,2015,2015,2015,6.9
F,P5,1,2015,3,2,12,na,6385,2015,2015,2015,8.2
F,P5,1,2015,1,2,3,na,6386,2015,2015,2015,8.3
F,P5,1,2015,2,2,8,na,6387,2015,2015,2015,9
F,P5,1,2015,3,2,12,na,6388,2015,2015,2015,8.7
F,P5,1,2015,1,1,2,na,6389,2015,2015,2015,6
F,P5,1,2015,2,2,7,na,6390,2015,2015,2015,7.8
F,P5,1,2015,3,2,11,na,6391,2015,2015,2015,6.9
F,P5,1,2015,1,2,3,na,6392,2015,2015,2015,6.9
F,P5,1,2015,2,1,6,na,6393,2015,2015,2015,7.6
F,P5,1,2015,3,2,12,na,6394,2015,2015,2015,7
F,P5,1,2015,1,2,3,na,6395,2015,2015,2015,7.1
F,P5,1,2015,2,2,7,na,6396,2015,2015,2015,7.5
F,P5,1,2015,3,2,11,na,6397,2015,2015,2015,6.8
F,P5,1,2015,1,1,2,na,6398,2015,2015,2015,8.5
F,P5,1,2015,2,1,5,na,6399,2015,2015,2015,8.8
